vibration_x_rms,vibration_x_mean,vibration_x_std,vibration_x_max,vibration_x_min,vibration_x_kurtosis,vibration_x_crest_factor,vibration_y_rms,vibration_y_mean,vibration_y_std,vibration_y_max,vibration_y_min,vibration_y_kurtosis,vibration_y_crest_factor,vibration_z_rms,vibration_z_mean,vibration_z_std,vibration_z_max,vibration_z_min,vibration_z_kurtosis,vibration_z_crest_factor,rms_value_rms,rms_value_mean,rms_value_std,rms_value_max,rms_value_min,rms_value_kurtosis,rms_value_crest_factor,bearing_temp_rms,bearing_temp_mean,bearing_temp_std,bearing_temp_max,bearing_temp_min,bearing_temp_kurtosis,bearing_temp_crest_factor,motor_temp_rms,motor_temp_mean,motor_temp_std,motor_temp_max,motor_temp_min,motor_temp_kurtosis,motor_temp_crest_factor,ambient_temp_rms,ambient_temp_mean,ambient_temp_std,ambient_temp_max,ambient_temp_min,ambient_temp_kurtosis,ambient_temp_crest_factor,runtime_hours_rms,runtime_hours_mean,runtime_hours_std,runtime_hours_max,runtime_hours_min,runtime_hours_kurtosis,runtime_hours_crest_factor,rpm_rms,rpm_mean,rpm_std,rpm_max,rpm_min,rpm_kurtosis,rpm_crest_factor,load_percent_rms,load_percent_mean,load_percent_std,load_percent_max,load_percent_min,load_percent_kurtosis,load_percent_crest_factor,degradation_level_rms,degradation_level_mean,degradation_level_std,degradation_level_max,degradation_level_min,degradation_level_kurtosis,degradation_level_crest_factor,fault_type_rms,fault_type_mean,fault_type_std,fault_type_max,fault_type_min,fault_type_kurtosis,fault_type_crest_factor,degradation_level
3.8371742105845286,3.6993012500000004,1.019350864091181,5.6231,1.8947,1.7874669666641514,1.4654273370843756,3.219224743125276,3.0856825,0.9175900260703306,4.9663,1.4431,2.100184477826137,1.542700612990328,2.6446437914206893,2.51908,0.8052184406109935,3.8163,0.8722,2.0069600008383577,1.4430298696368498,3.584727348697527,3.5129849999999996,0.7135871034954316,5.082,2.1527,2.0642307446430173,1.4176810372118485,62.739329693936796,62.22856750000001,7.989297675167934,78.5714,46.7372,2.1274739141805323,1.2523468193041558,70.83784460836594,70.2614925,9.01792107037114,86.3738,55.8221,1.7686362447199193,1.2193171667677491,25.367749280277113,25.31599,1.6196770872306614,27.9408,22.0234,2.0849447963816474,1.101429996026848,1200.0110750175013,1200.011075,0.006481039654256999,1200.0222,1200.0,0.2697986226803589,1.0000092707248545,1482.7588005931998,1482.63120375,19.45184832890853,1518.6341,1451.2145,1.846474741490378,1.024194966424887,77.3971549836273,76.78611625,9.706284088213724,94.8401,61.5402,1.9936010577098249,1.2253693305368774,0.2430526373031159,0.21499249999999998,0.11337023173545162,0.4285,0.0233,1.8142752476371198,1.7629925234494932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285
3.917784653809471,3.7762787500000004,1.0434344233939368,5.6733,1.8947,1.7123177060802017,1.4480887763962882,3.2424823031899495,3.10723,0.9267217563001312,4.9663,1.4431,2.0430071065608786,1.5316351857334147,2.661868491257598,2.5376325,0.8037195777718432,3.8163,0.8722,1.9376526956024438,1.4336921595476981,3.5932745956682743,3.52673875,0.6882849040357034,5.082,2.3409,2.0806915095347094,1.414308829050613,62.71477678914875,62.2173675,7.883045673005692,78.5714,46.7372,2.2061875249211353,1.2528371144751722,71.55397455442552,70.99940875,8.89130089951962,86.3738,55.8221,1.8110361076003516,1.2071139377761757,25.34442449059063,25.2955925,1.572530709777634,27.9408,22.0866,2.0754908106327004,1.1024436557771853,1200.0124775175066,1200.0124775,0.006482013093942381,1200.0236,1200.0014,0.26984346757785516,1.0000092686307034,1484.0890681107364,1483.969285,18.85532451013574,1518.6341,1451.9565,1.8805611812745953,1.0232769263121162,77.50323313899153,76.91322125,9.545027184111287,94.8401,61.5402,2.0366451700740207,1.223692175753239,0.26472874843885014,0.23907999999999996,0.11367525610263651,0.4507,0.0401,1.7978939637615992,1.702497313317425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408
3.9878390177983616,3.85202875,1.0318597487296604,5.6733,2.0213,1.6273651845839678,1.422650202390983,3.293032355235065,3.1529137499999997,0.9503667595649259,5.0297,1.4431,2.0433067696365232,1.5273764245681707,2.6791450187279895,2.56272375,0.7811946060751683,3.8163,1.0336,1.956385782995824,1.424446963146266,3.599056686341575,3.5306399999999996,0.6984198034849813,5.082,2.3409,2.0792574218798325,1.4120366609300237,63.47359583355409,62.98035125,7.8976404367379525,78.5714,46.7372,2.185053644261364,1.2378596006071259,71.9264918719035,71.39160749999999,8.755490366903715,86.3738,55.8221,1.8768279629604245,1.200862126597494,25.26499601487946,25.215946250000002,1.5735559567380937,27.9408,22.0866,2.0184825722330735,1.1059095347763193,1200.0138812675193,1200.0138812500002,0.006484367620482337,1200.025,1200.0028,0.2702312142441232,1.0000092654948867,1485.0108496937999,1484.8973849999998,18.357007611897853,1518.6341,1451.9685,1.9679721118196856,1.0226417539662467,77.33978390766455,76.78723749999999,9.228343946930227,94.8401,61.5402,2.136447971848374,1.2262783162281161,0.28703605239586194,0.26343125,0.11398978857089567,0.4617,0.0614,1.7868113174945541,1.6085086875364554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4617
4.023387128403132,3.88695,1.0388761632167716,5.6733,2.0213,1.6363986843638072,1.4100805626802577,3.268789288941702,3.1260974999999998,0.9552475260338286,5.0297,1.4431,2.009994147608854,1.538704254088328,2.714993585765904,2.599925,0.7820359103807191,3.8163,1.0336,2.0215901525819717,1.4056386747842091,3.6413155366398837,3.56856375,0.7242455381712319,5.082,2.3409,1.9822609540051925,1.3956494390302274,63.61969644833862,63.0849625,8.231238215016242,79.1192,46.7372,2.0643516699997617,1.2436274362266289,72.31369238582518,71.7595575,8.9351001044165,86.3738,55.8221,1.865376888903508,1.194432162683848,25.246428580085837,25.197266250000002,1.5747792149967998,27.9408,22.0866,2.0442640726793275,1.1067228737046884,1200.0152850175277,1200.015285,0.006485909728016802,1200.0264,1200.0042,0.27045287184977784,1.0000092623590808,1485.678014762454,1485.5612112499998,18.629309647421156,1518.6341,1451.9685,1.948420532829505,1.0221825219864975,77.43812887591375,76.89342124999999,9.168727952811853,94.8401,61.5402,2.084194585225272,1.22472096581419,0.31030630109619106,0.288315,0.1147364862412999,0.4896,0.0979,1.7906070607944622,1.5777958181721612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4896
4.079666390389661,3.93253875,1.0857333174511306,5.8938,2.0213,1.623389434022869,1.4446769469771024,3.309264215010642,3.15923,0.9851372756372586,5.073,1.4431,1.9805144431786326,1.5329691602318902,2.6823826762087846,2.57018625,0.7676714544230087,3.8163,1.0336,2.070914319322936,1.4227276442027246,3.644948712207759,3.57114875,0.7297586724379762,5.082,2.3409,1.9579631885364892,1.394258297527383,63.76686426157201,63.246455000000005,8.130123473030714,79.1192,46.7372,2.037907756256001,1.2407572632558042,72.52050083424773,71.95151625000001,9.066551195251199,86.3738,56.3876,1.7780342351186387,1.1910259718904177,25.275574303606337,25.226443749999998,1.575180023111942,27.9408,22.0866,2.05049828138271,1.1054466914707817,1200.0166887675316,1200.0166887500002,0.006486639995984836,1200.0278,1200.0056,0.27054888029973573,1.0000092592232863,1486.0965400923028,1485.97744125,18.81410562361187,1518.6341,1451.9685,1.9365082924843127,1.0218946475007993,77.01021269370949,76.42761625,9.454751899077573,94.8401,60.5641,2.0301919830592543,1.2315262699622653,0.3330080483261628,0.3121975,0.11587528314420638,0.5282,0.1066,1.8280759011397083,1.5861478027137037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5282
4.124805117426762,3.9816874999999996,1.0771174072930723,5.8938,2.2471,1.5312961972652603,1.4288675023241197,3.4074894089710686,3.2692225,0.9608164849458767,5.073,1.4811,1.9723531750955379,1.4887793845393222,2.681967847728604,2.568905,0.7705054426965459,3.8163,1.0336,2.0253826687591143,1.4229477020026922,3.6879915001257797,3.61336,0.7381807471073734,5.082,2.3409,1.9484305461013192,1.3779858185808778,64.17268284591486,63.620608749999995,8.399486051050888,79.1192,46.7372,1.9517946748281438,1.2329108972682994,72.52658746251008,71.98144375,8.875677136011141,86.3738,56.3876,1.7960935820429766,1.190926017755054,25.244229962540448,25.19393125,1.5927883010301267,27.9292,22.1018,1.949641615876134,1.1063597515305534,1200.0180925175312,1200.0180925,0.006486558698571365,1200.0292,1200.007,0.270538383287763,1.0000092560875025,1485.763208315771,1485.6440537499998,18.81639556451996,1518.6341,1451.9685,1.93604866538649,1.0221239101157107,77.23805049606138,76.67329125,9.323242640025972,94.8401,60.5641,2.069306389984574,1.2278934978111247,0.35535794524676106,0.33648,0.11428245206504803,0.5282,0.132,1.788696965676555,1.4863885617340893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5036
4.173943301019433,4.02623375,1.1005655230316538,6.0737,2.2471,1.566771512311111,1.45514673952689,3.455622583233013,3.3255375000000003,0.9392165745150316,5.073,1.4811,2.0163672963935264,1.4680422595726232,2.685635671819616,2.5724650000000002,0.7714031277645949,3.8325,1.0336,2.0539597514096877,1.4270364465083893,3.7501964684700186,3.67331625,0.7554609716000804,5.082,2.3669,1.9359396572311716,1.3551289990206918,64.22812893476463,63.72573,8.017723020150422,79.1192,49.0035,1.9749882849475309,1.2318465647355463,72.53092483673689,72.00092375,8.752258955210417,86.3738,56.8636,1.7897847394726447,1.1908547999700008,25.33362626648621,25.283974999999998,1.5853163751677457,27.949,22.1018,2.005589775651308,1.103237242665938,1200.0194962675264,1200.01949625,0.0064856658052620435,1200.0306,1200.0084,0.2704192498259617,1.0000092529517297,1486.650521314901,1486.5280537499998,19.08187464858305,1519.8755,1451.9685,1.9576096713800653,1.022348883075418,76.77091254062717,76.17978875,9.508564472411093,94.8401,60.2948,2.0954977121729153,1.2353650210612905,0.37882233203706456,0.36128499999999997,0.11392764381395763,0.5588,0.1691,1.7929602236827915,1.475097791210335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5452
4.225079680047466,4.0843175,1.081503056835139,6.0737,2.2471,1.6041668780183251,1.4375350160393696,3.4646025851639894,3.3413812500000004,0.9157742163183223,5.073,1.6219,1.9822367415195064,1.4642371991180365,2.732722670158829,2.62707,0.7525133933027371,4.0452,1.1684,2.1071670134664107,1.4802819288508589,3.8075856193754856,3.73143375,0.7577007445132528,5.122,2.4033,1.912732153072291,1.3452094052682153,64.4637585019356,63.95955875,8.046800898566676,79.1192,50.5011,1.9060602659089028,1.2273438878893623,72.70855374228331,72.19925250000001,8.590793079555796,86.3738,56.8636,1.8247960091999285,1.1879455104316052,25.21046901333105,25.15482375,1.6740937783054262,27.949,22.0149,1.921750578345605,1.1086267365408622,1200.020900017517,1200.0209,0.006483960980757709,1200.032,1200.0098,0.2701680718421251,1.000009249815968,1487.4446061549038,1487.3305675,18.41845160279344,1519.8755,1451.9685,1.981329792302235,1.021803093507269,77.73749771182904,77.09980125,9.936759919970063,94.8401,60.2948,1.9749732019151922,1.2200045380849516,0.40248307930272054,0.38574624999999996,0.11485843345587428,0.5894,0.1697,1.8567674416566868,1.4644093520080623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5633
4.205023472883356,4.0653475,1.074789333657415,6.0737,2.2471,1.6319306006271355,1.4443914581507413,3.527314852972442,3.4107375000000006,0.8993440821475116,5.073,1.6358,1.9677627026481952,1.4382044691425764,2.7596357780058587,2.6547825000000005,0.7534716351288547,4.0452,1.2141,2.082579900263423,1.4658456081710347,3.8566465965751906,3.7771362500000003,0.779079405331021,5.122,2.4033,1.8136715486011281,1.3280967956118952,64.86835011850926,64.3461125,8.214660871566382,80.1681,50.5011,1.9008358855194445,1.235858470905777,73.01567225204634,72.5077575,8.597295896934323,86.3738,56.8636,1.8404886845223507,1.1829487742030589,25.221602986675926,25.166867500000002,1.6607340108951074,27.949,22.0149,1.9658045195037661,1.108137337808526,1200.0223037675034,1200.02230375,0.006481443584381862,1200.0334,1200.0112,0.2697401378795056,1.0000092466802173,1487.272212743659,1487.1517287499998,18.93067551109307,1519.8755,1450.382,1.952864761627217,1.0219215332383416,77.79760445337553,77.16034625,9.937214160114793,94.8401,60.2948,1.9926400256103296,1.2190619576808115,0.42501837166174355,0.4098975,0.1123594933405718,0.5902,0.212,1.7857985332704513,1.3886458220758047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.586
4.303297755355769,4.169032499999999,1.0665550080486943,6.0737,2.2471,1.717642452069192,1.4114059335835585,3.527907597269946,3.41531125,0.884183849942102,5.073,1.6358,1.9963463913530008,1.437962828036111,2.816360317191321,2.7189675,0.7342350919111331,4.0452,1.2155,2.138392043484629,1.4363218942350915,3.9512310638900883,3.8754199999999996,0.7702900387840933,5.122,2.4634,1.787381582712348,1.296304848847339,64.82509930750203,64.267855,8.481527806148785,80.9496,50.5011,1.8802678282297052,1.2487385418959869,72.91240699899691,72.40126375000001,8.618358416213086,86.3738,56.8636,1.844880925120553,1.184624174995924,25.239297404417282,25.18540875,1.6484294234356647,27.949,22.0149,2.0284339118202714,1.1073604602018308,1200.0237062674976,1200.02370625,0.006480361559161581,1200.0348,1200.0126,0.26968652045958114,1.000009244586123,1487.8268545617307,1487.70350375,19.158133651979554,1519.8755,1450.382,1.8871333396513013,1.0215405746507342,78.34706267965475,77.73344,9.786446561247347,94.8401,60.2948,1.9992590621532282,1.2105125162850945,0.4485804713203641,0.43434249999999996,0.11212061337573033,0.6328,0.2371,1.8168238617723453,1.4106721677621799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6328
