timestamp,vibration_x,vibration_y,vibration_z,rms_value,bearing_temp,motor_temp,ambient_temp,runtime_hours,rpm,load_percent,degradation_level,fault_type
2026-08-30 15:53:05,1.8905,1.8775,2.0161,2.6948,63.9107,63.2908,27.3386,1200.0,1515.631,69.1471,0.0066,0
2026-08-30 15:53:06,4.1745,1.3727,1.5927,2.5927,66.3753,66.7303,27.6359,1200.0003,1493.2845,91.2795,0.032,0
2026-08-30 15:53:07,4.7581,1.505,1.7662,2.9462,72.3363,84.1012,27.2459,1200.0006,1475.5132,64.5526,0.0111,0
2026-08-30 15:53:08,1.704,3.2398,2.0318,4.3722,57.8697,62.9284,24.4387,1200.0008,1491.7065,75.9939,0.0099,0
2026-08-30 15:53:09,2.8784,1.7771,0.8573,3.1136,66.4931,79.6345,26.6442,1200.0011,1488.408,68.6838,0.0306,0
2026-08-30 15:53:10,1.8906,3.7628,2.5778,4.3775,67.8071,61.4792,26.1495,1200.0014,1473.3552,69.3116,0.0376,0
2026-08-30 15:53:11,4.6001,3.4663,1.6613,2.5555,62.2622,82.5147,24.012,1200.0017,1494.2327,60.8908,0.0358,0
2026-08-30 15:53:12,1.8712,1.6559,1.5191,3.5909,54.2163,68.9656,24.0698,1200.002,1493.3466,84.2905,0.0534,0
2026-08-30 15:53:13,4.5048,1.436,2.2657,4.0666,74.0949,71.3887,27.8397,1200.0022,1509.4452,91.889,0.0326,0
2026-08-30 15:53:14,3.4412,3.7766,1.1502,2.4166,53.5579,82.4195,24.5974,1200.0025,1459.2379,61.0409,0.0636,0
2026-08-30 15:53:15,2.4313,3.6547,1.3597,4.2214,71.7111,75.8019,27.9206,1200.0028,1503.5733,80.3651,0.0724,0
2026-08-30 15:53:16,3.8824,1.7297,3.1738,3.1386,59.6485,60.0542,26.3671,1200.0031,1456.6786,77.149,0.0508,0
2026-08-30 15:53:17,3.3175,2.7377,3.3648,2.6227,60.2789,75.0306,25.84,1200.0034,1468.1185,62.942,0.0607,0
2026-08-30 15:53:18,3.4515,3.6926,2.275,3.3307,69.794,78.041,22.602,1200.0036,1471.6364,80.2327,0.0498,0
