timestamp,vibration_x,vibration_y,vibration_z,rms_value,bearing_temp,motor_temp,ambient_temp,runtime_hours,rpm,load_percent,degradation_level,fault_type
2026-08-30 13:42:20,2.8858,3.7692,1.9371,4.1365,69.0622,71.9594,22.2464,1200.0,1475.8408,79.8348,0.032,0
2026-08-30 13:42:21,5.0281,2.3121,2.7456,4.0701,48.4106,59.6653,22.0795,1200.0003,1502.2449,73.0783,0.019,0
2026-08-30 13:42:22,3.8742,2.665,1.3144,4.0684,69.4099,69.3804,26.7285,1200.0006,1471.3087,91.0264,0.0684,0
2026-08-30 13:42:23,3.0414,2.8544,1.4289,3.9957,68.867,73.3872,24.5844,1200.0008,1500.4806,94.9452,0.0537,0
2026-08-30 13:42:24,2.5814,2.436,2.6587,2.398,61.2123,82.0576,27.8934,1200.0011,1478.9687,79.7201,0.0732,0
2026-08-30 13:42:25,3.637,3.6737,2.1542,2.1723,51.1187,55.6442,24.1869,1200.0014,1486.841,81.2551,0.0861,0
2026-08-30 13:42:26,3.056,3.9147,2.8693,3.2109,69.5978,84.829,27.2373,1200.0017,1501.5657,90.0647,0.1033,0
2026-08-30 13:42:27,1.8118,4.5934,3.1801,4.5769,56.7697,58.6999,24.3701,1200.002,1507.8764,91.48,0.1184,0
2026-08-30 13:42:28,4.6767,2.9734,2.2811,2.4324,62.2541,55.785,27.7098,1200.0022,1513.621,60.8778,0.14,0
2026-08-30 13:42:29,4.5174,2.9531,2.4099,4.293,53.4557,74.2294,25.8911,1200.0025,1478.4235,76.9445,0.1469,0
2026-08-30 13:42:30,2.0051,1.5536,3.2776,3.2273,56.9109,72.0506,25.9183,1200.0028,1470.831,83.1845,0.1755,0
2026-08-30 13:42:31,5.2978,1.8594,2.7505,4.5735,54.0169,61.0935,23.292,1200.0031,1514.1538,87.8617,0.1649,0
2026-08-30 13:42:32,4.8693,3.5544,3.6587,3.5518,59.4227,81.537,26.2155,1200.0034,1460.8575,75.629,0.1814,0
2026-08-30 13:42:33,3.2037,2.0402,2.748,4.5585,76.1017,61.7234,23.8978,1200.0036,1478.9338,78.6738,0.2058,0
2026-08-30 13:42:34,3.2124,1.6723,3.5012,3.4816,60.9899,59.2615,25.4252,1200.0039,1471.2974,67.6838,0.2009,0
2026-08-30 13:42:35,2.8542,2.4554,2.4322,4.5867,73.7384,62.729,25.1505,1200.0042,1485.1261,71.1344,0.2457,0
2026-08-30 13:42:36,4.4849,4.6756,2.0143,3.5938,54.559,62.9941,22.663,1200.0045,1513.8573,82.8264,0.2561,0
2026-08-30 13:42:37,5.3346,2.0192,2.9035,3.8414,61.8715,84.5544,23.568,1200.0048,1511.0181,65.6672,0.2446,0
2026-08-30 13:42:38,2.958,2.39,2.2912,3.3668,58.2934,82.724,25.4279,1200.005,1475.4547,89.9388,0.2848,0
2026-08-30 13:42:39,4.0346,4.8036,2.3026,4.8168,76.7358,71.4209,23.0727,1200.0053,1489.0407,80.4986,0.2723,0
2026-08-30 13:42:40,4.473,2.9712,2.9777,4.6229,56.439,61.3053,26.9484,1200.0056,1452.1101,88.3938,0.2787,0
2026-08-30 13:42:41,2.8643,2.5542,3.1973,3.0646,73.4395,79.5189,27.7184,1200.0059,1497.3014,74.6214,0.3015,0
2026-08-30 13:42:42,4.9762,4.9222,1.2632,3.2492,54.4225,63.7315,26.6886,1200.0062,1488.9854,76.3334,0.3365,0
2026-08-30 13:42:43,2.436,3.5272,1.1519,4.4646,71.247,66.39,25.0211,1200.0064,1492.2117,63.346,0.3295,0
2026-08-30 13:42:44,2.816,4.0402,2.9893,2.7626,67.109,59.0549,25.4697,1200.0067,1511.4478,67.073,0.3696,0
2026-08-30 13:42:45,2.9314,4.7504,2.7855,2.7123,55.9277,62.9915,24.9269,1200.007,1476.3859,67.2007,0.3574,0
2026-08-30 13:42:46,2.6859,4.6677,2.5725,4.1203,58.342,66.4357,25.4531,1200.0073,1509.1056,84.7569,0.3626,0
2026-08-30 13:42:47,2.647,3.4298,2.304,4.3402,59.2765,58.7824,27.5896,1200.0076,1494.4185,93.5937,0.3774,0
2026-08-30 13:42:48,4.8455,4.9095,2.185,4.6787,56.0242,83.2588,22.9078,1200.0078,1518.5719,62.1396,0.3905,0
2026-08-30 13:42:49,2.916,2.4804,3.7718,4.7786,67.3909,65.4275,26.4617,1200.0081,1497.6272,64.1798,0.4276,0
2026-08-30 13:42:50,3.5684,2.3389,3.196,3.1432,59.5022,69.0951,27.0313,1200.0084,1494.4345,70.143,0.4173,0
