timestamp,vibration_x,vibration_y,vibration_z,rms_value,bearing_temp,motor_temp,ambient_temp,runtime_hours,rpm,load_percent,degradation_level,fault_type
2026-08-30 14:09:45,3.0816,3.5931,1.5548,2.1822,52.4887,83.8155,25.5402,1200.0,1486.4165,89.1263,0.0116,0
2026-08-30 14:09:46,1.962,2.488,0.9138,2.6024,60.2166,58.4755,24.7258,1200.0003,1482.0011,89.9881,0.0463,0
2026-08-30 14:09:47,4.0982,3.9706,0.9704,2.3702,52.4971,82.7432,27.2977,1200.0006,1514.0787,62.7726,0.0397,0
2026-08-30 14:09:48,1.7923,3.2104,2.4835,4.4811,59.5453,70.5583,24.3013,1200.0008,1461.3728,94.2449,0.0428,0
2026-08-30 14:09:49,3.2528,4.0625,2.6148,3.254,65.1481,60.4242,26.5689,1200.0011,1469.9897,74.383,0.0328,0
2026-08-30 14:09:50,2.1672,4.0088,2.469,3.455,62.2169,65.0949,22.1805,1200.0014,1464.7638,80.4207,0.0289,0
2026-08-30 14:09:51,3.1966,4.4919,2.738,3.0154,66.2647,66.9754,25.7046,1200.0017,1500.7904,94.1848,0.0582,0
2026-08-30 14:09:52,4.7186,3.806,0.9962,2.2688,66.4023,79.5891,26.2292,1200.002,1485.9894,68.8705,0.0427,0
2026-08-30 14:09:53,4.267,2.0026,1.9087,3.4353,60.6601,68.9632,23.795,1200.0022,1474.6643,88.4084,0.0649,0
2026-08-30 14:09:54,3.5416,2.1774,3.2383,3.5425,54.4895,69.9,26.0938,1200.0025,1504.3351,72.7411,0.0873,0
2026-08-30 14:09:55,2.3356,1.7901,3.5231,3.0075,51.6114,68.1701,22.0754,1200.0028,1491.5944,61.0405,0.0808,0
2026-08-30 14:09:56,1.7534,2.8283,1.6577,3.8027,58.5565,66.7561,22.5712,1200.0031,1506.6677,83.6747,0.0969,0
2026-08-30 14:09:57,3.4549,4.3876,3.3055,2.1106,49.1481,60.8026,24.4772,1200.0034,1494.2471,61.431,0.064,0
2026-08-30 14:09:58,3.2365,4.2417,2.1904,3.0071,67.3911,82.7003,27.6352,1200.0036,1469.3507,68.5179,0.0933,0
2026-08-30 14:09:59,2.7227,1.8822,1.2731,2.7963,46.8412,71.3738,26.6414,1200.0039,1481.745,93.9142,0.1079,0
2026-08-30 14:10:00,4.2359,3.5724,2.2835,3.9401,57.424,78.7439,25.2166,1200.0042,1455.0692,73.5165,0.1117,0
2026-08-30 14:10:01,1.8889,2.416,1.2346,3.6751,61.4495,72.8265,25.8571,1200.0045,1450.0419,61.5566,0.0954,0
2026-08-30 14:10:02,2.6795,3.0326,0.988,2.1404,62.108,77.9609,26.0472,1200.0048,1513.8307,63.723,0.0883,0
2026-08-30 14:10:03,4.5697,3.3211,3.3738,2.2584,67.2667,68.0018,26.6192,1200.005,1460.571,77.591,0.1251,0
2026-08-30 14:10:04,4.38,1.4058,2.8546,2.8241,71.0857,66.1098,25.3289,1200.0053,1473.4574,67.819,0.0891,0
2026-08-30 14:10:05,2.7694,2.7661,1.0461,3.6543,51.2173,79.6596,22.0218,1200.0056,1457.6482,90.5946,0.134,0
2026-08-30 14:10:06,2.1853,3.7362,2.4899,4.2586,69.6015,55.8813,26.024,1200.0059,1451.0201,82.6669,0.1114,0
2026-08-30 14:10:07,2.5943,2.6589,2.2568,3.123,55.6321,76.3102,25.0744,1200.0062,1512.3456,68.4044,0.148,0
2026-08-30 14:10:08,2.4163,3.2119,1.1052,3.3649,54.4559,77.1516,23.8629,1200.0064,1478.5611,62.7338,0.1102,0
2026-08-30 14:10:09,1.9566,2.5553,2.2925,3.6349,52.5274,57.5399,24.1159,1200.0067,1470.2402,88.9724,0.1339,0
2026-08-30 14:10:10,2.0794,3.7148,3.5183,4.0919,56.2757,78.0518,24.1516,1200.007,1479.0717,66.7925,0.1151,0
2026-08-30 14:10:11,3.6193,3.1272,1.7497,3.8517,57.9502,72.7787,23.761,1200.0073,1504.4117,60.0653,0.1546,0
2026-08-30 14:10:12,2.2054,3.4041,1.7758,2.8918,60.9689,62.4791,26.9196,1200.0076,1498.344,84.0814,0.1496,0
2026-08-30 14:10:13,2.5625,4.1071,3.2388,2.203,65.5252,72.2596,24.1266,1200.0079,1485.2262,84.5213,0.1326,0
2026-08-30 14:10:14,2.0594,3.6444,1.616,3.7351,64.357,82.7221,22.1354,1200.0081,1491.0184,71.2023,0.1439,0
2026-08-30 14:10:15,1.9062,4.6942,2.8865,2.5578,50.1189,62.8011,27.8176,1200.0084,1507.63,94.1249,0.1765,0
2026-08-30 14:10:16,2.6298,3.8976,2.0724,2.6395,53.7066,73.6277,27.8453,1200.0087,1457.5374,60.8159,0.1667,0
2026-08-30 14:10:17,1.9829,3.9119,2.7259,4.5741,62.7213,85.1566,25.4095,1200.009,1474.7821,84.262,0.1773,0
2026-08-30 14:10:18,5.1874,3.8006,2.0428,3.4664,49.7963,62.3635,22.7379,1200.0093,1479.1013,73.4448,0.1487,0
2026-08-30 14:10:19,4.1229,2.304,3.4679,4.5291,50.01,66.0942,22.8899,1200.0095,1455.5039,86.9067,0.1668,0
2026-08-30 14:10:20,4.4198,2.4571,1.8711,4.1026,76.4193,72.497,24.5144,1200.0098,1485.6832,86.9074,0.2067,0
2026-08-30 14:10:21,4.5038,3.5979,3.2489,3.3,64.0795,79.5493,23.1276,1200.0101,1507.2155,66.9037,0.1704,0
2026-08-30 14:10:22,2.8163,1.5676,2.7418,2.7811,48.553,65.4156,24.0479,1200.0104,1476.9503,87.0934,0.174,0
2026-08-30 14:10:23,2.081,3.9259,3.0593,4.3059,55.1308,61.916,24.1906,1200.0107,1476.9688,79.8076,0.1908,0
2026-08-30 14:10:24,2.1821,2.089,3.6661,2.826,75.1183,78.0358,24.6777,1200.0109,1512.7707,77.7481,0.1877,0
2026-08-30 14:10:25,5.0135,3.4838,2.7106,2.5,54.8406,73.6499,25.7257,1200.0112,1513.0628,76.2604,0.1872,0
2026-08-30 14:10:26,2.0503,3.1117,2.4391,4.2556,63.0778,64.2458,26.3076,1200.0115,1506.709,68.9346,0.2012,0
2026-08-30 14:10:27,3.8083,2.1719,2.7687,3.4333,72.19,63.3281,22.933,1200.0118,1490.8988,83.0006,0.2294,0
2026-08-30 14:10:28,3.5412,3.0238,2.9282,3.1156,76.5591,67.4221,26.5149,1200.0121,1499.0009,77.2511,0.2162,0
2026-08-30 14:10:29,4.398,1.6051,1.5817,2.5248,58.6413,75.6054,22.2479,1200.0123,1478.1119,93.3179,0.2185,0
2026-08-30 14:10:30,5.3553,4.5563,2.8379,4.0635,54.5872,63.8693,27.1907,1200.0126,1479.5403,89.9959,0.2304,0
2026-08-30 14:10:31,5.1466,4.6537,2.3094,2.3166,70.0701,70.6089,26.3438,1200.0129,1495.0991,83.6291,0.209,0
2026-08-30 14:10:32,3.354,3.313,1.7141,3.4507,58.257,84.5222,27.441,1200.0132,1485.7615,60.0079,0.252,0
2026-08-30 14:10:33,2.4464,2.9321,3.5662,4.6965,74.7298,70.0045,22.4418,1200.0135,1491.4341,61.6781,0.2361,0
2026-08-30 14:10:34,2.3244,1.9839,2.7969,3.0927,63.0953,60.5288,25.0259,1200.0137,1487.1838,88.3325,0.2333,0
2026-08-30 14:10:35,4.6484,2.9625,2.184,2.7341,59.3134,67.3655,26.22,1200.014,1516.9231,69.9945,0.2564,0
2026-08-30 14:10:36,5.1897,3.6852,1.1684,2.8535,61.92,83.2028,25.1951,1200.0143,1500.2433,79.8199,0.2583,0
2026-08-30 14:10:37,3.3882,2.7484,1.2533,3.1928,67.3739,56.3898,25.7278,1200.0146,1486.0,72.0419,0.2589,0
2026-08-30 14:10:38,2.8992,3.9421,3.2525,4.5986,55.386,65.6588,26.0689,1200.0149,1492.6325,94.308,0.2635,0
2026-08-30 14:10:39,4.518,3.7558,3.272,2.8637,62.1587,73.5398,26.4739,1200.0151,1497.2364,70.0669,0.2739,0
2026-08-30 14:10:40,5.2045,2.7615,1.4251,4.3468,57.8432,78.4964,23.1684,1200.0154,1480.0563,89.7915,0.286,0
2026-08-30 14:10:41,3.9973,2.7662,1.3641,4.4127,55.5822,68.2077,22.1086,1200.0157,1496.3376,90.9408,0.2925,0
