timestamp,vibration_x,vibration_y,vibration_z,rms_value,bearing_temp,motor_temp,ambient_temp,runtime_hours,rpm,load_percent,degradation_level,fault_type
2026-08-30 13:21:40,4.5553,2.4294,1.8382,2.0463,61.2174,75.5369,24.522,1200.0,1458.0667,69.3973,0.0265,0
2026-08-30 13:21:41,2.549,1.3573,2.916,3.8559,73.0289,76.5268,23.2801,1200.0003,1493.3576,60.092,0.0376,0
2026-08-30 13:21:42,2.4019,1.6441,1.6621,3.8236,55.1951,57.1112,22.1137,1200.0006,1466.7739,87.2294,0.0278,0
2026-08-30 13:21:43,1.8007,2.1812,1.8244,3.1555,62.0027,64.8705,22.3538,1200.0008,1485.317,70.9144,0.0562,0
2026-08-30 13:21:44,3.5532,1.9929,1.2918,2.8067,48.9782,76.8794,24.9956,1200.0011,1508.6171,80.1883,0.0657,0
2026-08-30 13:21:45,4.1793,2.7467,2.967,4.497,69.2884,75.5094,25.6265,1200.0014,1493.4222,83.5225,0.0891,0
2026-08-30 13:21:46,3.5667,3.0632,2.7175,4.4328,63.4147,66.6251,26.2104,1200.0017,1478.1713,82.075,0.1086,0
2026-08-30 13:21:47,1.9554,2.7735,1.9003,2.8962,47.2779,60.4262,24.2047,1200.002,1511.9031,78.7269,0.112,0
2026-08-30 13:21:48,3.9662,2.8313,3.6046,3.8605,51.5125,79.8279,27.6861,1200.0022,1491.8518,76.2433,0.135,0
2026-08-30 13:21:49,1.9599,3.1107,2.5831,3.993,53.1061,58.9259,23.961,1200.0025,1507.4125,75.6735,0.1378,0
2026-08-30 13:21:50,2.077,4.3675,3.0367,4.4709,70.5254,68.2786,26.7225,1200.0028,1483.3383,75.2204,0.1658,0
2026-08-30 13:21:51,2.0751,3.1262,1.3473,2.2482,71.9355,67.0123,23.4075,1200.0031,1504.2039,82.347,0.1642,0
2026-08-30 13:21:52,4.554,3.8518,2.2055,2.5917,64.6949,67.8414,26.8401,1200.0034,1462.458,91.9764,0.1679,0
2026-08-30 13:21:53,2.959,2.8962,1.5107,4.4881,69.9798,72.2939,24.0325,1200.0036,1456.7457,93.2061,0.2191,0
2026-08-30 13:21:54,3.871,1.6695,2.9131,4.2559,72.2946,62.4262,25.0748,1200.0039,1452.8034,90.333,0.2354,0
2026-08-30 13:21:55,3.1578,1.6001,3.0477,4.3693,63.0599,62.7204,24.3999,1200.0042,1509.4329,94.9741,0.2018,0
2026-08-30 13:21:56,4.7342,1.5857,2.9168,2.7667,66.1629,65.3414,23.3653,1200.0045,1464.531,81.3273,0.2514,0
2026-08-30 13:21:57,4.1345,3.0759,2.1503,3.399,74.9167,75.8648,23.3464,1200.0048,1477.008,85.8459,0.2704,0
2026-08-30 13:21:58,3.5295,1.6251,2.6912,4.5526,60.638,60.6966,25.3696,1200.005,1457.3161,60.536,0.2595,0
2026-08-30 13:21:59,3.1094,3.8907,1.3949,4.7768,53.9035,60.2697,23.5248,1200.0053,1463.9877,69.3736,0.2789,0
2026-08-30 13:22:01,5.2932,2.3072,3.723,3.0493,73.6771,60.1366,27.3127,1200.0056,1477.8471,62.8025,0.2767,0
