timestamp,vibration_x,vibration_y,vibration_z,rms_value,bearing_temp,motor_temp,ambient_temp,runtime_hours,rpm,load_percent,degradation_level,fault_type
2026-08-30 12:05:30,2.4858,1.6525,2.5929,3.616,72.2508,74.346,27.9455,1200.0,1477.6236,65.3302,0.0011,0
2026-08-30 12:05:31,3.4431,1.7836,2.1933,2.5088,73.9745,74.763,22.7533,1200.0003,1458.1209,81.128,0.0472,0
2026-08-30 12:05:32,4.9744,4.493,2.4351,3.6285,70.3465,78.9324,23.4606,1200.0006,1470.4607,72.5784,0.0645,0
2026-08-30 12:05:33,3.4254,2.0017,1.7999,3.4374,72.5516,72.8424,22.038,1200.0008,1461.2488,60.7253,0.0595,0
2026-08-30 12:05:34,3.3207,3.8007,2.1344,3.3446,57.6641,71.2833,26.878,1200.0011,1477.9262,73.9799,0.0882,0
2026-08-30 12:05:35,3.0659,3.1506,1.098,4.224,64.6377,80.0446,22.6441,1200.0014,1456.2213,76.9825,0.0975,0
2026-08-30 12:05:36,3.7183,1.3916,2.3995,2.8216,65.8459,69.1489,25.8129,1200.0017,1498.6392,85.8555,0.1055,0
2026-08-30 12:05:37,4.2067,3.1431,1.651,4.6454,75.771,62.389,27.1025,1200.002,1493.0523,80.1362,0.1138,0
2026-08-30 12:05:38,4.4363,1.7747,1.5394,3.8278,61.9616,84.1051,22.8716,1200.0022,1492.4905,62.9103,0.1329,0
2026-08-30 12:05:39,2.2009,3.5135,1.3825,3.0099,75.2292,72.6182,26.9826,1200.0025,1480.0163,70.4084,0.1542,0
2026-08-30 12:05:40,3.2686,2.1638,2.5492,2.329,51.178,81.3181,22.0232,1200.0028,1487.5178,92.192,0.1505,0
2026-08-30 12:05:41,3.9144,1.9647,1.2322,3.6562,51.7789,74.3339,23.4314,1200.0031,1507.3499,79.4444,0.1819,0
2026-08-30 12:05:42,2.902,3.2973,2.1598,3.9595,62.9455,77.0,24.306,1200.0034,1462.1705,87.9658,0.1757,0
2026-08-30 12:05:43,4.2825,3.5993,1.7792,4.0298,47.06,74.5138,23.5444,1200.0036,1470.3979,81.3795,0.2018,0
2026-08-30 12:05:44,3.0488,2.9232,2.5567,4.2639,57.6158,77.4005,24.5061,1200.0039,1461.8547,80.5262,0.2087,0
2026-08-30 12:05:45,3.0125,3.4742,2.8728,4.8369,76.0106,78.5195,22.8867,1200.0042,1515.5721,76.1735,0.2496,0
2026-08-30 12:05:46,2.3205,2.3529,2.3864,4.2528,71.6745,69.5663,25.6484,1200.0045,1468.4679,86.2811,0.2605,0
2026-08-30 12:05:47,3.1776,3.6079,3.6333,3.7195,54.7014,63.9999,26.8699,1200.0048,1473.021,77.9473,0.2505,0
2026-08-30 12:05:48,4.7844,1.6311,2.6084,3.4875,69.7561,70.0393,25.8382,1200.005,1470.961,76.0719,0.2684,0
