timestamp,vibration_x,vibration_y,vibration_z,rms_value,bearing_temp,motor_temp,ambient_temp,runtime_hours,rpm,load_percent,degradation_level,fault_type
2026-08-30 14:48:37,2.8175,2.7131,0.9101,4.03,66.8038,65.6251,27.7431,1200.0,1461.4747,68.9605,0.0003,0
2026-08-30 14:48:38,4.7841,2.7471,2.373,2.6581,52.0486,77.489,26.0326,1200.0003,1462.2456,63.7525,0.0526,0
2026-08-30 14:48:39,4.0902,4.4916,2.3151,4.2519,59.8635,76.2238,22.7726,1200.0006,1477.2922,62.2029,0.0559,0
2026-08-30 14:48:40,2.0885,1.79,1.6552,3.9873,65.5727,68.3251,26.8854,1200.0008,1474.0628,84.2852,0.0491,0
2026-08-30 14:48:41,2.4073,3.4948,2.4577,2.132,45.6119,73.3726,23.0579,1200.0011,1477.1645,70.3923,0.052,0
2026-08-30 14:48:42,4.9702,1.6237,3.1565,2.4612,56.263,83.7942,24.6875,1200.0014,1505.2722,63.3733,0.0463,0
2026-08-30 14:48:43,4.8783,3.8468,2.6304,2.5496,56.9062,57.1575,22.9076,1200.0017,1465.9107,93.6075,0.0394,0
2026-08-30 14:48:44,3.5037,3.9738,1.3209,3.5832,52.5578,73.0485,23.2293,1200.002,1460.0493,85.6515,0.078,0
2026-08-30 14:48:45,4.2117,3.3534,2.8137,3.4336,49.7762,67.5251,27.0532,1200.0022,1457.3706,61.2764,0.0422,0
2026-08-30 14:48:46,4.706,2.3787,3.0012,2.5289,74.2238,61.2126,24.8314,1200.0025,1473.2124,71.5933,0.0397,0
2026-08-30 14:48:47,3.7457,1.4453,1.4473,3.2742,67.1906,66.7503,23.6858,1200.0028,1517.0956,83.8108,0.0862,0
2026-08-30 14:48:48,4.381,2.7071,1.2843,3.1556,64.2761,74.3225,27.1966,1200.0031,1461.2383,64.0697,0.0845,0
2026-08-30 14:48:49,4.2867,2.7428,1.2285,3.5933,64.9601,61.7196,24.3476,1200.0034,1468.8626,65.5364,0.0851,0
2026-08-30 14:48:50,4.9214,2.5724,3.1541,3.6485,55.6344,76.5636,27.8262,1200.0036,1457.9563,94.8651,0.063,0
2026-08-30 14:48:51,4.3949,3.5951,2.8998,3.8492,65.7378,63.6866,25.7792,1200.0039,1480.4199,81.5002,0.0602,0
2026-08-30 14:48:52,2.5019,1.5147,1.9675,3.0552,61.02,61.1093,23.5288,1200.0042,1511.1051,89.5419,0.0627,0
2026-08-30 14:48:53,4.8839,4.1829,3.0588,3.82,63.7679,64.0426,24.3272,1200.0045,1484.6466,75.1407,0.0949,0
2026-08-30 14:48:54,4.3544,2.9637,1.8339,4.3616,73.0886,72.7843,27.2848,1200.0048,1497.8855,71.8183,0.0917,0
2026-08-30 14:48:55,2.6865,3.6222,1.3295,3.1637,55.5769,77.5694,27.365,1200.0051,1485.9411,66.5506,0.0895,0
2026-08-30 14:48:56,5.1279,1.6345,2.0906,3.509,60.6184,68.4581,27.8156,1200.0053,1487.8196,76.0644,0.0972,0
2026-08-30 14:48:57,2.8127,4.271,1.6885,3.4761,55.4952,65.6949,23.831,1200.0056,1452.9774,92.8467,0.112,0
2026-08-30 14:48:58,2.5436,3.9607,2.6875,3.3908,74.239,58.2594,23.0667,1200.0059,1507.476,74.0709,0.0989,0
2026-08-30 14:48:59,1.7939,3.419,3.4129,3.7655,65.5874,58.6798,27.0284,1200.0062,1493.7296,64.2484,0.1379,0
2026-08-30 14:49:00,5.0194,4.5001,2.574,4.5145,47.4855,61.6295,25.3034,1200.0065,1499.7722,84.6569,0.1342,0
2026-08-30 14:49:01,2.5019,3.6812,2.7944,3.6599,54.881,68.539,25.0136,1200.0067,1468.4336,60.8687,0.1027,0
2026-08-30 14:49:02,4.6653,2.178,1.1405,3.2646,72.3477,78.9805,24.4648,1200.007,1470.5711,94.8457,0.1386,0
2026-08-30 14:49:03,2.6382,4.4589,3.484,3.7132,60.5403,80.8484,24.4439,1200.0073,1458.4236,84.4943,0.1393,0
2026-08-30 14:49:04,4.8228,4.3537,2.0104,2.6397,46.512,75.7532,22.0051,1200.0076,1480.4765,70.942,0.1499,0
2026-08-30 14:49:05,2.1346,3.2106,3.6316,4.4049,70.3767,68.8812,23.6601,1200.0079,1499.6461,77.3587,0.1323,0
2026-08-30 14:49:06,3.8567,2.3251,1.8687,4.3546,53.7706,68.7167,24.7298,1200.0081,1503.4502,67.0557,0.1599,0
2026-08-30 14:49:08,4.7417,1.8556,1.5323,2.9374,67.7327,60.5095,25.4377,1200.0084,1501.6619,71.3637,0.1511,0
2026-08-30 14:49:09,4.7271,4.5826,1.8308,4.7203,62.051,73.932,23.8005,1200.0087,1478.3491,81.8124,0.1688,0
