timestamp,vibration_x,vibration_y,vibration_z,rms_value,bearing_temp,motor_temp,ambient_temp,runtime_hours,rpm,load_percent,degradation_level,fault_type
2026-08-30 13:45:00,4.1201,1.7554,1.6158,2.7131,68.9778,61.1188,26.7826,1200.0,1472.9351,66.1948,0.0178,0
2026-08-30 13:45:01,3.4421,3.2371,3.1637,3.4264,58.3945,72.8485,23.5949,1200.0003,1504.7461,74.6606,0.0279,0
2026-08-30 13:45:02,4.7132,2.2579,1.8034,4.4104,60.3382,83.5789,25.5486,1200.0006,1507.8452,60.0839,0.0303,0
2026-08-30 13:45:03,4.9943,2.9903,1.7264,3.1599,49.6887,76.5093,23.3493,1200.0008,1504.0859,72.6664,0.0286,0
2026-08-30 13:45:04,4.5606,2.2634,3.1821,3.0672,67.9458,61.5759,25.2411,1200.0011,1469.1371,69.7817,0.0734,0
2026-08-30 13:45:05,2.8588,4.2285,3.4189,3.0418,52.967,69.0132,27.5555,1200.0014,1462.2601,60.5487,0.0709,0
2026-08-30 13:45:06,4.9785,3.5093,2.1285,4.2673,75.5925,75.9945,25.9078,1200.0017,1477.4179,64.5181,0.0641,0
2026-08-30 13:45:07,2.4598,1.7206,2.4296,3.4985,66.7894,59.8542,27.903,1200.002,1469.2572,74.9043,0.0767,0
2026-08-30 13:45:08,3.562,2.1963,1.2382,2.9794,65.8722,73.9935,27.5366,1200.0022,1502.016,93.8725,0.0716,0
2026-08-30 13:45:09,4.3586,2.3562,2.8262,2.5034,60.4234,84.1431,26.4677,1200.0025,1459.8602,86.8563,0.1046,0
2026-08-30 13:45:10,4.7474,2.0462,1.2053,2.8408,59.5935,56.9804,25.9748,1200.0028,1483.6075,66.1711,0.0928,0
2026-08-30 13:45:11,4.5501,4.251,2.2418,3.2847,72.0622,81.3804,22.3956,1200.0031,1473.8442,92.5226,0.1217,0
2026-08-30 13:45:12,1.7207,2.416,1.8641,3.8286,64.7668,61.1585,26.3076,1200.0034,1495.6121,92.8864,0.1079,0
2026-08-30 13:45:13,3.7244,3.6121,2.974,2.8056,63.9836,72.3944,26.8215,1200.0036,1470.337,61.9357,0.1322,0
2026-08-30 13:45:14,4.9562,3.9448,0.9636,4.2429,60.8572,69.2256,27.0642,1200.0039,1485.1059,87.0255,0.1321,0
2026-08-30 13:45:15,1.7593,2.8706,1.9124,4.5561,53.7711,61.6813,25.8228,1200.0042,1463.9667,84.2786,0.1229,0
2026-08-30 13:45:16,2.7579,2.5068,2.7945,3.4152,53.7043,70.68,23.7359,1200.0045,1457.3858,85.2411,0.1518,0
2026-08-30 13:45:17,2.4361,2.3117,1.524,4.7327,52.153,56.4322,22.9422,1200.0048,1515.1684,80.5753,0.1608,0
2026-08-30 13:45:18,3.3922,4.3214,1.7477,4.3285,63.222,81.0712,23.7557,1200.005,1464.0301,67.4604,0.1429,0
2026-08-30 13:45:19,2.9235,3.8976,2.4752,3.1501,47.2019,71.8366,22.4722,1200.0053,1479.1292,94.2514,0.1426,0
2026-08-30 13:45:20,4.989,1.5405,2.5255,2.9712,74.6787,80.9212,25.2241,1200.0056,1497.0216,94.0568,0.1816,0
2026-08-30 13:45:21,3.5222,2.4807,2.4968,4.258,70.7635,74.606,27.2827,1200.0059,1507.4177,80.9395,0.1687,0
2026-08-30 13:45:22,2.4651,2.0167,2.8802,3.5243,76.0021,64.8465,24.3899,1200.0062,1515.4332,73.0322,0.1859,0
2026-08-30 13:45:23,5.0341,4.1842,3.3647,3.4724,52.2908,76.3693,27.9241,1200.0064,1499.4691,70.567,0.2007,0
2026-08-30 13:45:24,3.2377,2.0795,2.5995,2.6848,72.3405,80.4829,25.7684,1200.0067,1510.0842,62.1835,0.1892,0
2026-08-30 13:45:25,5.0566,4.1739,1.9111,4.1587,63.47,59.7642,26.1838,1200.007,1494.5955,74.4161,0.189,0
2026-08-30 13:45:26,4.2028,2.7317,2.0827,2.8633,55.0952,66.1913,22.3507,1200.0073,1497.0797,78.137,0.2043,0
2026-08-30 13:45:27,3.9928,3.4109,3.0435,4.0841,66.327,78.9112,22.3373,1200.0076,1510.7983,84.2884,0.2295,0
2026-08-30 13:45:29,2.3115,2.3955,1.8977,4.6055,67.8125,80.4237,23.4576,1200.0078,1461.4735,84.7348,0.2196,0
2026-08-30 13:45:30,3.1975,3.7895,3.132,3.9384,52.612,64.8256,23.9848,1200.0081,1518.9926,84.8002,0.2327,0
2026-08-30 13:45:31,2.1692,3.4565,2.995,2.3731,69.3501,70.7166,27.7922,1200.0084,1510.2986,83.4609,0.2122,0
2026-08-30 13:45:32,1.9519,3.0613,2.2938,2.3766,74.0604,61.2021,23.6042,1200.0087,1507.4328,76.9067,0.2171,0
2026-08-30 13:45:33,2.4224,3.1358,1.0661,3.2391,66.9138,78.073,23.2,1200.009,1450.6856,65.8771,0.2259,0
2026-08-30 13:45:34,2.6199,4.7114,3.3287,2.4193,59.0656,83.0146,23.035,1200.0092,1481.7119,65.3453,0.2464,0
2026-08-30 13:45:35,2.9735,3.7364,2.1846,4.1245,65.0213,74.0865,24.1834,1200.0095,1451.5109,69.6234,0.2409,0
2026-08-30 13:45:36,3.4816,3.4587,1.773,4.3896,57.5091,72.7813,23.5096,1200.0098,1499.5063,73.3123,0.2753,0
2026-08-30 13:45:37,3.4483,4.2684,1.8576,2.5451,76.9585,61.6442,23.0223,1200.0101,1459.1426,75.6643,0.2784,0
2026-08-30 13:45:38,3.0561,3.9278,1.2085,3.22,75.619,68.0477,27.4081,1200.0104,1496.7828,62.776,0.2595,0
2026-08-30 13:45:39,4.5809,4.4981,3.2589,3.1265,73.315,57.8945,23.2302,1200.0106,1474.7714,89.7548,0.2991,0
2026-08-30 13:45:40,3.4953,3.2397,2.8149,4.9405,69.8219,65.4766,25.6736,1200.0109,1457.0624,88.6887,0.2951,0
2026-08-30 13:45:41,2.739,2.2456,2.8998,4.4937,72.0477,80.1782,27.0312,1200.0112,1469.5243,76.2893,0.2949,0
2026-08-30 13:45:42,4.0866,4.4001,1.9931,3.1658,67.1421,60.845,27.1383,1200.0115,1478.0165,66.3977,0.2923,0
2026-08-30 13:45:43,4.501,2.6192,2.8407,2.7985,58.9988,64.0763,26.2232,1200.0118,1485.6457,81.4512,0.306,0
2026-08-30 13:45:44,2.242,2.6627,2.0867,4.6973,61.0348,58.5074,25.3277,1200.012,1452.1193,70.753,0.2891,0
2026-08-30 13:45:45,3.4563,4.7537,2.6212,4.605,52.8071,80.3278,22.2201,1200.0123,1482.8525,94.7245,0.3179,0
2026-08-30 13:45:46,3.1928,4.0699,2.034,4.2184,51.5431,82.7782,22.7677,1200.0126,1464.4661,64.334,0.3345,0
2026-08-30 13:45:47,2.6111,1.7177,1.1608,3.3922,54.0108,60.5211,22.1705,1200.0129,1473.6463,74.824,0.322,0
2026-08-30 13:45:48,5.2738,4.6769,3.3529,3.1361,49.6921,80.4211,24.616,1200.0132,1494.7192,63.0454,0.356,0
2026-08-30 13:45:49,2.1995,4.0885,3.7958,4.3345,65.1132,81.7509,22.0274,1200.0135,1472.8447,91.0183,0.3423,0
2026-08-30 13:45:50,5.0165,1.75,3.1109,3.6309,74.843,63.8139,26.9101,1200.0137,1488.1987,87.4108,0.3661,0
2026-08-30 13:45:51,3.7563,1.8039,2.5584,3.1902,67.0436,82.3159,26.9441,1200.014,1469.2103,87.8054,0.3773,0
2026-08-30 13:45:52,3.0343,4.2282,2.75,3.2518,76.1784,76.6909,27.2369,1200.0143,1454.4386,81.2301,0.3518,0
2026-08-30 13:45:53,2.2123,1.7597,1.5191,3.5875,67.2955,61.3192,27.2051,1200.0146,1466.4294,69.7904,0.3552,0
2026-08-30 13:45:54,4.1447,2.205,2.4056,2.9413,58.8926,83.5404,27.8733,1200.0149,1483.0897,76.0027,0.3864,0
2026-08-30 13:45:55,2.5275,4.4257,3.141,3.6202,50.4205,57.1618,27.3182,1200.0151,1456.8643,73.1847,0.3935,0
2026-08-30 13:45:56,4.3823,4.8678,2.0206,2.665,75.4917,67.3269,23.2503,1200.0154,1502.8744,79.5992,0.3867,0
2026-08-30 13:45:57,4.4163,3.8598,3.0171,2.643,66.8168,70.1805,24.7135,1200.0157,1515.8586,61.4133,0.4257,0
2026-08-30 13:45:58,4.5302,4.9121,3.102,4.92,49.7797,76.3942,24.2859,1200.016,1468.9294,77.1741,0.4176,0
2026-08-30 13:45:59,2.8142,3.5619,2.9022,4.213,77.0138,73.6179,27.4029,1200.0163,1503.6021,88.9099,0.421,0
2026-08-30 13:46:00,5.3698,4.1951,3.5811,4.3333,73.5016,62.3285,26.6543,1200.0165,1508.1621,73.2577,0.4033,0
2026-08-30 13:46:01,4.3765,4.0686,1.8806,4.2527,69.7776,85.2177,27.6333,1200.0168,1456.8451,72.9613,0.4286,0
2026-08-30 13:46:02,3.5454,2.2756,3.0246,3.1862,78.0777,79.1171,22.6983,1200.0171,1504.8291,93.2294,0.4463,0
2026-08-30 13:46:03,4.7044,2.0274,3.3703,4.4519,55.5654,57.2889,27.6695,1200.0174,1464.7081,76.6736,0.4474,0
2026-08-30 13:46:04,3.0288,3.0558,2.3829,4.5469,54.1623,85.5662,25.938,1200.0177,1487.1767,69.2598,0.4586,0
2026-08-30 13:46:05,4.5109,3.5535,1.6428,2.7545,76.3299,65.7111,23.1552,1200.0179,1466.9859,92.7967,0.4732,0
2026-08-30 13:46:06,3.5853,2.6221,2.2134,4.1797,55.3068,87.2808,25.3,1200.0182,1476.2239,63.5063,0.4614,0
2026-08-30 13:46:07,5.8765,3.8311,1.5417,3.9502,58.3081,72.6188,22.1979,1200.0185,1500.377,77.8155,0.4742,0
2026-08-30 13:46:08,5.3057,2.4185,2.6817,3.7234,72.4109,58.7535,27.3196,1200.0188,1464.3375,69.6921,0.4685,0
2026-08-30 13:46:09,3.2924,2.0817,2.3341,2.7561,52.3928,63.7407,23.5936,1200.0191,1452.0136,70.8669,0.4596,0
2026-08-30 13:46:10,5.9319,5.0566,1.8528,2.9526,66.4485,80.4101,26.7817,1200.0193,1517.8524,73.2534,0.4776,0
2026-08-30 13:46:11,3.9935,4.6491,2.0857,2.8306,62.6046,69.1797,27.8218,1200.0196,1474.8484,89.4983,0.5186,0
2026-08-30 13:46:12,4.8839,4.9936,2.487,4.4366,54.8266,75.9669,26.3535,1200.0199,1455.9158,85.5704,0.4982,0
2026-08-30 13:46:13,4.4534,5.176,3.0066,4.6735,54.2805,81.1957,27.8205,1200.0202,1495.7947,62.6086,0.5107,0
2026-08-30 13:46:14,5.8262,2.9454,3.4114,4.9895,58.0894,79.3811,24.4007,1200.0205,1486.6374,73.823,0.5236,0
