timestamp,vibration_x,vibration_y,vibration_z,rms_value,bearing_temp,motor_temp,ambient_temp,runtime_hours,rpm,load_percent,degradation_level,fault_type
2026-08-30 15:06:12,2.0376,3.236,1.0537,4.3955,48.1309,68.2666,27.4302,1200.0,1516.9005,72.6961,0.0492,0
2026-08-30 15:06:13,4.9543,4.3005,2.2651,2.4828,48.6911,72.8982,22.322,1200.0003,1476.2665,92.9987,0.0081,0
2026-08-30 15:06:14,2.6349,3.7288,2.2197,2.6854,70.1168,69.4636,22.8342,1200.0006,1511.8672,67.739,0.0099,0
2026-08-30 15:06:15,1.7988,4.1626,3.2461,2.8915,45.3092,61.0697,27.1491,1200.0008,1516.5164,82.5366,0.023,0
2026-08-30 15:06:16,1.7651,2.0484,3.2818,3.3132,55.0224,77.455,26.0985,1200.0011,1504.7957,92.5099,0.0258,0
2026-08-30 15:06:17,3.5531,1.8583,0.8972,4.389,70.0447,76.1996,26.8388,1200.0014,1453.7634,83.7464,0.0196,0
2026-08-30 15:06:18,3.4788,1.2508,1.797,2.1385,73.5075,66.7349,27.0948,1200.0017,1513.128,79.7158,0.0184,0
2026-08-30 15:06:19,3.5662,1.3585,2.0714,2.3287,70.8259,65.3121,24.5027,1200.002,1518.1046,78.3651,0.0297,0
2026-08-30 15:06:20,1.6687,3.1604,3.0182,2.7639,50.1975,59.4449,25.6375,1200.0022,1475.0831,83.8624,0.0474,0
2026-08-30 15:06:21,3.9521,3.2101,2.5372,3.4189,70.6077,64.5106,23.0568,1200.0025,1482.1183,64.1022,0.0286,0
2026-08-30 15:06:22,3.5222,3.1133,1.5304,3.5589,51.521,78.3386,27.9689,1200.0028,1483.3025,72.0713,0.0683,0
2026-08-30 15:06:23,3.8029,3.9256,1.7801,3.7557,67.458,63.7053,22.5241,1200.0031,1510.5933,67.4861,0.0341,0
2026-08-30 15:06:24,4.9479,1.4325,2.2614,4.465,61.0191,78.9978,22.8251,1200.0034,1514.524,64.7411,0.055,0
2026-08-30 15:06:25,3.0609,2.1945,0.8766,2.9716,55.1774,59.5953,26.0087,1200.0036,1515.7714,78.8667,0.0636,0
2026-08-30 15:06:26,4.2232,1.3295,2.0964,3.5622,57.9149,76.3795,24.5928,1200.0039,1483.0373,67.4543,0.0699,0
2026-08-30 15:06:27,2.7054,4.1263,1.5665,2.6416,66.3892,57.3258,27.869,1200.0042,1494.5737,89.0688,0.0843,0
2026-08-30 15:06:28,3.2835,1.5819,3.1374,3.2673,65.1883,83.4995,25.0875,1200.0045,1474.1256,64.6382,0.0643,0
2026-08-30 15:06:29,1.9476,3.2012,3.2533,3.3966,48.4971,79.405,26.092,1200.0048,1504.9939,89.7574,0.0893,0
2026-08-30 15:06:30,1.7289,3.4243,3.4315,2.8876,67.8394,80.3225,27.6138,1200.0051,1487.5643,60.8672,0.0718,0
2026-08-30 15:06:31,3.6968,2.1991,1.9232,3.3087,71.396,61.7259,26.2298,1200.0053,1507.5226,62.8783,0.0562,0
2026-08-30 15:06:32,4.0537,3.8582,1.3559,4.3056,47.946,60.6951,22.43,1200.0056,1487.0343,73.6539,0.0651,0
2026-08-30 15:06:33,3.7757,1.4971,1.9978,2.6308,71.6011,60.867,23.8716,1200.0059,1517.6089,60.5424,0.0754,0
2026-08-30 15:06:34,3.4261,1.4732,1.0658,2.2384,61.3849,60.2371,22.3017,1200.0062,1482.1693,79.4404,0.0911,0
