timestamp,vibration_x,vibration_y,vibration_z,rms_value,bearing_temp,motor_temp,ambient_temp,runtime_hours,rpm,load_percent,degradation_level,fault_type
2026-08-30 12:08:29,3.0826,2.1035,2.2585,2.7762,66.0198,58.0006,26.1101,1200.0,1454.2818,85.0223,0.0451,0
2026-08-30 12:08:30,2.4165,2.9091,2.3893,2.2454,61.0111,83.7164,23.6626,1200.0003,1467.7823,78.5102,0.0051,0
2026-08-30 12:08:31,3.0966,1.5457,3.4114,4.482,52.4056,61.3015,25.1708,1200.0006,1515.7973,88.375,0.0443,0
2026-08-30 12:08:32,3.3222,3.5255,1.0086,2.68,52.9522,77.4656,23.0652,1200.0008,1487.3049,84.0005,0.0412,0
2026-08-30 12:08:33,3.0454,1.8564,3.4743,2.3869,69.0013,60.2183,26.0525,1200.0011,1518.9224,78.3563,0.0262,0
2026-08-30 12:08:34,4.1696,3.7678,3.5267,3.3664,49.043,57.853,23.2754,1200.0014,1480.8887,92.2975,0.0606,0
2026-08-30 12:08:36,3.6665,1.4679,2.4238,2.2065,73.2252,68.4717,24.031,1200.0017,1490.4724,80.1385,0.0677,0
2026-08-30 12:08:37,4.9794,3.2669,0.9176,3.8918,50.7631,82.2539,24.9165,1200.002,1450.0346,67.1847,0.0311,0
2026-08-30 12:08:38,1.9832,2.1734,2.5724,2.7377,62.7807,59.3931,24.5753,1200.0022,1474.2383,65.7736,0.0456,0
2026-08-30 12:08:39,3.9006,1.4806,1.1779,3.2812,50.1258,79.0794,24.1477,1200.0025,1454.4923,79.0806,0.0721,0
2026-08-30 12:08:40,2.9208,4.2988,2.3244,3.7371,52.7629,75.1393,24.4815,1200.0028,1465.5001,81.752,0.0439,0
2026-08-30 12:08:41,3.4335,2.9923,2.2693,3.5859,48.3668,81.698,24.8991,1200.0031,1488.4462,79.9472,0.048,0
2026-08-30 12:08:42,4.1399,3.2526,3.1712,4.0225,54.5942,65.4896,27.2862,1200.0034,1462.152,61.4289,0.0689,0
