timestamp,vibration_x,vibration_y,vibration_z,rms_value,bearing_temp,motor_temp,ambient_temp,runtime_hours,rpm,load_percent,degradation_level,fault_type
2026-08-30 15:27:04,2.544,1.7412,1.7583,2.3017,46.285,65.9584,22.6165,1200.0,1518.1927,71.3964,0.0269,0
2026-08-30 15:27:05,4.6319,3.5765,3.1616,2.8748,57.4282,65.6497,22.2779,1200.0003,1503.1653,69.9855,0.0409,0
2026-08-30 15:27:06,3.1578,3.1996,2.219,2.4146,59.4139,55.9047,24.2596,1200.0006,1450.4927,75.9232,0.0528,0
2026-08-30 15:27:07,2.6848,3.9255,1.2917,4.1812,64.8331,61.2214,23.8486,1200.0008,1464.8256,67.5913,0.0146,0
2026-08-30 15:27:08,4.2966,2.6866,2.3445,4.5608,62.3749,73.4598,25.6013,1200.0011,1514.5191,78.2027,0.0472,0
2026-08-30 15:27:09,2.4534,2.3474,1.2807,4.4602,52.7218,65.3263,25.3792,1200.0014,1478.3998,92.5703,0.0554,0
2026-08-30 15:27:10,4.3358,1.7096,2.8305,3.4587,68.333,64.5816,27.3351,1200.0017,1488.5281,93.6579,0.056,0
2026-08-30 15:27:11,2.9389,2.2972,2.3167,3.9322,73.3561,79.6603,23.9013,1200.002,1463.2032,83.7435,0.0336,0
2026-08-30 15:27:12,3.3024,4.2557,2.4812,2.232,47.3961,63.5494,23.2022,1200.0022,1456.316,85.5192,0.0583,0
2026-08-30 15:27:13,2.4524,1.5736,1.5943,3.4244,51.78,81.6523,22.8252,1200.0025,1490.0236,74.8165,0.029,0
2026-08-30 15:27:14,4.2971,3.4158,1.9458,4.2515,72.1887,71.8469,22.68,1200.0028,1519.1673,63.6293,0.0368,0
2026-08-30 15:27:15,2.4466,4.2542,1.1219,2.1594,74.6639,79.3165,22.4081,1200.0031,1480.3896,75.2763,0.0352,0
2026-08-30 15:27:16,1.8234,2.3194,2.6918,3.6554,67.1033,69.2509,23.9507,1200.0034,1460.914,91.9437,0.0479,0
2026-08-30 15:27:17,3.3692,1.5139,2.9312,4.2866,62.6383,62.8642,22.8108,1200.0036,1460.3619,94.9348,0.0499,0
2026-08-30 15:27:18,3.9212,3.6574,3.3497,3.7998,72.2581,63.1532,27.5011,1200.0039,1490.6944,93.3826,0.0716,0
2026-08-30 15:27:19,2.9076,2.0579,1.2117,2.5588,52.1121,72.5297,25.0899,1200.0042,1504.838,92.1507,0.059,0
2026-08-30 15:27:20,3.9524,4.0475,2.3103,2.1662,47.4876,74.9684,24.6609,1200.0045,1459.1723,80.8538,0.0795,0
2026-08-30 15:27:21,4.1298,3.7689,2.6965,2.1905,53.7567,72.632,23.4006,1200.0048,1453.1237,75.2714,0.0602,0
2026-08-30 15:27:22,2.0857,2.409,1.4819,2.5343,71.4893,82.7066,27.0799,1200.005,1498.7586,89.5388,0.061,0
2026-08-30 15:27:23,4.1531,3.1154,1.2812,2.2832,74.7396,84.2394,25.7841,1200.0053,1465.813,79.7077,0.0671,0
2026-08-30 15:27:24,5.0201,1.3871,0.8969,2.8382,62.8575,60.8305,26.1395,1200.0056,1513.4815,71.4643,0.0709,0
2026-08-30 15:27:25,4.9482,2.0372,2.8353,2.6679,71.9879,80.8412,27.9986,1200.0059,1479.3052,62.638,0.0596,0
2026-08-30 15:27:26,4.215,3.0689,2.7235,4.3525,57.2074,82.6297,22.7726,1200.0062,1510.6543,66.4722,0.0975,0
2026-08-30 15:27:27,3.2332,2.2458,2.7249,3.4518,58.4724,66.5033,27.3526,1200.0065,1512.2047,64.653,0.0866,0
2026-08-30 15:27:28,5.1377,2.8053,3.4047,4.2455,65.9143,77.2363,26.1687,1200.0067,1466.054,72.3995,0.0945,0
2026-08-30 15:27:29,4.9275,2.5657,3.217,4.6236,70.1284,80.191,26.1326,1200.007,1457.4141,72.8256,0.0941,0
2026-08-30 15:27:30,4.5785,2.9048,2.3527,3.2959,60.2068,69.6245,26.9044,1200.0073,1508.8372,92.2476,0.0873,0
2026-08-30 15:27:31,3.0783,3.5892,3.0761,3.534,74.7751,66.2154,24.7946,1200.0076,1467.5029,62.9436,0.0915,0
2026-08-30 15:27:32,4.1586,2.2627,2.1217,3.7197,49.6345,70.1826,27.263,1200.0079,1458.9123,63.6041,0.0938,0
2026-08-30 15:27:33,4.7879,1.9987,3.0401,2.2221,48.8795,59.7519,26.8771,1200.0081,1512.6233,71.8101,0.081,0
2026-08-30 15:27:34,3.8688,2.5535,2.7947,3.1523,67.2998,79.8008,26.3136,1200.0084,1491.4904,85.9849,0.0953,0
2026-08-30 15:27:35,4.3893,4.3822,1.2115,3.1124,57.7639,69.5176,23.028,1200.0087,1474.2604,63.459,0.0856,0
2026-08-30 15:27:36,3.8224,2.1127,3.4994,2.3963,47.4114,60.2353,24.2733,1200.009,1455.5899,66.4572,0.1079,0
2026-08-30 15:27:37,4.4299,1.4362,2.5053,3.247,74.0417,66.8339,27.7534,1200.0093,1451.1246,68.3519,0.1365,0
2026-08-30 15:27:38,2.4038,2.2243,1.3329,3.7908,71.6897,62.4715,27.2228,1200.0095,1495.9867,84.2442,0.126,0
2026-08-30 15:27:39,2.7079,3.0417,3.5449,4.1721,75.015,81.8215,26.742,1200.0098,1485.1763,83.7742,0.0982,0
2026-08-30 15:27:40,3.5696,1.4695,3.614,2.2947,66.2899,82.7302,27.2732,1200.0101,1484.663,73.4042,0.1427,0
2026-08-30 15:27:41,2.092,3.8966,1.0862,4.1072,67.1869,80.3617,26.5042,1200.0104,1461.1077,84.444,0.1483,0
2026-08-30 15:27:42,3.589,1.4742,1.1573,4.5616,67.7132,58.6623,24.9172,1200.0107,1494.8409,76.5546,0.1502,0
2026-08-30 15:27:43,3.378,2.7716,3.2701,3.2849,49.3476,58.4853,26.6979,1200.0109,1493.3514,72.7297,0.1422,0
2026-08-30 15:27:44,3.9297,2.9839,2.5293,3.3122,58.4689,71.0047,27.547,1200.0112,1487.5339,62.4354,0.1241,0
2026-08-30 15:27:45,2.8945,3.1784,3.243,4.2509,54.4321,70.3223,24.0688,1200.0115,1462.9337,63.9867,0.1359,0
2026-08-30 15:27:46,3.2702,2.4004,1.9971,3.4057,61.837,60.9034,26.948,1200.0118,1503.3506,61.1353,0.1402,0
2026-08-30 15:27:47,2.9134,2.9428,1.2857,3.9762,75.9727,63.4648,25.0477,1200.0121,1467.1387,83.9354,0.1447,0
2026-08-30 15:27:48,3.1045,1.471,2.7271,3.9384,63.8012,61.1337,26.8864,1200.0123,1490.0255,75.8745,0.1284,0
2026-08-30 15:27:49,2.7375,3.2745,3.379,2.5095,67.2566,82.5309,22.1297,1200.0126,1481.2424,76.2148,0.1476,0
2026-08-30 15:27:50,3.9835,2.2069,2.286,2.9906,71.7175,72.0989,25.295,1200.0129,1495.4336,74.2605,0.144,0
2026-08-30 15:27:51,4.5794,3.5502,1.0392,4.3823,64.2858,67.2139,22.3588,1200.0132,1466.6186,81.7468,0.1282,0
2026-08-30 15:27:52,2.2361,2.0432,2.3115,3.6919,61.5296,74.5784,26.5222,1200.0135,1517.4242,79.7774,0.1454,0
2026-08-30 15:27:53,5.0578,3.3143,2.0603,2.263,72.7385,62.6019,24.3228,1200.0137,1476.2183,61.5674,0.1644,0
2026-08-30 15:27:54,4.6395,3.229,2.8672,4.4497,73.9044,73.7942,27.3034,1200.014,1514.6244,77.7794,0.1523,0
2026-08-30 15:27:55,4.4923,4.5139,1.055,3.2465,54.1719,76.2027,24.8853,1200.0143,1484.681,74.048,0.1865,0
2026-08-30 15:27:56,2.46,4.0804,3.5261,4.3828,69.4874,74.0864,25.3524,1200.0146,1476.8422,91.9477,0.1773,0
2026-08-30 15:27:57,5.3316,2.8633,1.2776,4.1608,56.3607,85.1379,23.5971,1200.0149,1468.1863,93.562,0.1673,0
2026-08-30 15:27:58,3.9178,4.6673,2.1608,4.5932,70.4703,67.3052,25.3822,1200.0151,1466.6821,83.0421,0.181,0
2026-08-30 15:27:59,2.8822,2.4674,3.0815,3.0023,65.672,85.7601,25.0413,1200.0154,1519.9012,73.8368,0.1806,0
2026-08-30 15:28:00,2.0784,4.5123,3.0148,4.6493,56.1004,85.2109,23.1108,1200.0157,1450.1208,68.61,0.162,0
2026-08-30 15:28:01,3.8323,2.6693,2.4979,4.5185,51.744,62.4201,25.1347,1200.016,1488.0974,61.3683,0.1622,0
