timestamp,vibration_x,vibration_y,vibration_z,rms_value,bearing_temp,motor_temp,ambient_temp,runtime_hours,rpm,load_percent,degradation_level,fault_type
2026-08-30 14:48:21,4.25,3.4468,2.4153,2.4844,74.5328,71.6596,26.6544,1200.0,1465.4191,67.3065,0.0375,0
2026-08-30 14:48:22,1.8161,4.0696,1.583,4.4717,68.8191,66.4146,26.8774,1200.0003,1514.9838,69.603,0.0357,0
2026-08-30 14:48:23,2.2198,3.7237,2.1247,4.1647,69.8086,83.8235,27.7619,1200.0006,1498.428,75.5085,0.074,0
2026-08-30 14:48:24,4.4135,2.7305,1.2372,3.3428,58.076,60.6692,25.0264,1200.0008,1500.2012,66.7571,0.0849,0
2026-08-30 14:48:25,2.6877,3.2015,2.5072,4.1188,55.9508,76.8588,26.6501,1200.0011,1502.4568,65.762,0.0654,0
2026-08-30 14:48:26,2.4845,3.4522,3.1347,2.6728,61.6594,60.7195,22.0321,1200.0014,1511.7774,78.3049,0.0765,0
2026-08-30 14:48:27,4.951,3.1709,1.2472,2.7214,48.6188,56.0813,22.2854,1200.0017,1482.8884,85.3909,0.0952,0
2026-08-30 14:48:28,3.2075,4.6507,1.159,2.934,65.4192,69.1713,27.5376,1200.002,1471.3948,75.2673,0.1114,0
2026-08-30 14:48:29,3.3248,2.5469,1.511,2.5589,61.7379,59.7002,24.9627,1200.0022,1473.9184,68.0946,0.1334,0
2026-08-30 14:48:30,3.9047,4.3113,2.3345,3.4714,61.5603,61.1774,23.1164,1200.0025,1484.5175,60.2188,0.1459,0
